driver_id,driver_name,persona,earnings_tier,date,month,iso_week,day_of_week,gross_earnings,platform_fees,incentives,net_earnings,trips,active_hours,online_hours,acceptance_rate,cancellations,earnings_per_hour,earnings_per_trip,currency,is_rest_day,festival_window,note
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-19,2024-11,2024-W47,Tuesday,208.24,41.65,0.0,166.59,16,9.5,12.7,0.81,3,17.54,10.41,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-20,2024-11,2024-W47,Wednesday,182.83,36.57,0.0,146.26,21,10.5,12.0,0.97,1,13.93,6.96,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-21,2024-11,2024-W47,Thursday,93.52,18.7,0.0,74.82,12,11.6,13.6,0.96,0,6.45,6.23,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-22,2024-11,2024-W47,Friday,243.97,48.79,0.0,195.18,12,9.2,10.3,0.72,3,21.22,16.27,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-23,2024-11,2024-W47,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-24,2024-11,2024-W47,Sunday,207.96,41.59,0.0,166.37,12,9.2,10.5,0.87,3,18.08,13.86,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-25,2024-11,2024-W48,Monday,160.47,32.09,11.92,140.3,16,10.6,14.2,0.88,1,13.24,8.77,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-26,2024-11,2024-W48,Tuesday,162.38,32.48,0.0,129.9,9,8.8,11.7,0.79,1,14.76,14.43,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-27,2024-11,2024-W48,Wednesday,213.15,42.63,0.0,170.52,24,9.0,10.8,0.97,3,18.95,7.11,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-28,2024-11,2024-W48,Thursday,244.87,48.97,0.0,195.9,18,8.4,10.4,0.92,2,23.32,10.88,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-29,2024-11,2024-W48,Friday,129.14,25.83,0.0,103.31,9,9.8,13.1,0.79,0,10.54,11.48,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-11-30,2024-11,2024-W48,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-01,2024-12,2024-W48,Sunday,250.21,50.04,14.41,214.58,21,6.0,7.8,0.94,0,35.76,10.22,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-02,2024-12,2024-W49,Monday,162.81,32.56,0.0,130.25,21,7.3,8.5,0.96,3,17.84,6.2,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-03,2024-12,2024-W49,Tuesday,158.7,31.74,10.71,137.67,22,10.9,12.5,0.75,3,12.63,6.26,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-04,2024-12,2024-W49,Wednesday,115.13,23.03,0.0,92.1,16,8.3,9.0,0.92,0,11.1,5.76,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-05,2024-12,2024-W49,Thursday,233.58,46.72,0.0,186.86,11,9.6,12.1,0.93,0,19.46,16.99,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-06,2024-12,2024-W49,Friday,140.8,28.16,0.0,112.64,18,10.5,12.0,0.85,3,10.73,6.26,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-07,2024-12,2024-W49,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-08,2024-12,2024-W49,Sunday,212.67,42.53,18.6,188.74,16,6.0,7.4,0.91,2,31.46,11.8,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-09,2024-12,2024-W50,Monday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-10,2024-12,2024-W50,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-11,2024-12,2024-W50,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-12,2024-12,2024-W50,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-13,2024-12,2024-W50,Friday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-14,2024-12,2024-W50,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-15,2024-12,2024-W50,Sunday,248.37,49.67,18.06,216.76,23,7.7,9.7,0.77,1,28.15,9.42,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-16,2024-12,2024-W51,Monday,189.74,37.95,0.0,151.79,19,8.9,11.4,0.74,1,17.06,7.99,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-17,2024-12,2024-W51,Tuesday,169.27,33.85,0.0,135.42,12,8.7,10.9,0.96,1,15.57,11.28,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-18,2024-12,2024-W51,Wednesday,171.35,34.27,0.0,137.08,22,9.9,12.7,0.73,0,13.85,6.23,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-19,2024-12,2024-W51,Thursday,196.52,39.3,0.0,157.22,8,10.3,13.5,0.88,0,15.26,19.65,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-20,2024-12,2024-W51,Friday,248.12,49.62,0.0,198.5,12,11.2,12.2,0.9,1,17.72,16.54,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-21,2024-12,2024-W51,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-22,2024-12,2024-W51,Sunday,248.53,49.71,0.0,198.82,10,9.3,11.4,0.93,2,21.38,19.88,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-23,2024-12,2024-W52,Monday,132.13,26.43,0.0,105.7,9,7.1,9.5,0.95,0,14.89,11.74,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-24,2024-12,2024-W52,Tuesday,247.6,49.52,0.0,198.08,23,8.3,9.9,0.73,1,23.87,8.61,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-25,2024-12,2024-W52,Wednesday,205.35,41.07,15.48,179.76,12,9.1,11.2,0.96,3,19.75,14.98,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-26,2024-12,2024-W52,Thursday,270.5,54.1,0.0,216.4,12,6.4,8.3,0.9,3,33.81,18.03,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-27,2024-12,2024-W52,Friday,341.98,68.4,0.0,273.58,18,9.0,10.1,0.96,3,30.4,15.2,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-28,2024-12,2024-W52,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,Year-End Peak,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-29,2024-12,2024-W52,Sunday,318.38,63.68,0.0,254.7,19,9.0,10.2,0.81,0,28.3,13.41,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-30,2024-12,2025-W01,Monday,195.06,39.01,0.0,156.05,17,11.2,15.1,0.89,2,13.93,9.18,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2024-12-31,2024-12,2025-W01,Tuesday,250.59,50.12,0.0,200.47,16,9.5,10.4,0.81,0,21.1,12.53,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-01,2025-01,2025-W01,Wednesday,236.22,47.24,0.0,188.98,15,6.1,8.0,0.91,1,30.98,12.6,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-02,2025-01,2025-W01,Thursday,233.97,46.79,18.65,205.83,20,10.7,13.7,0.93,1,19.24,10.29,SGD,False,Year-End Peak,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-03,2025-01,2025-W01,Friday,233.82,46.76,0.0,187.06,22,7.6,9.8,0.96,3,24.61,8.5,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-04,2025-01,2025-W01,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-05,2025-01,2025-W01,Sunday,108.77,21.75,0.0,87.02,20,9.5,10.4,0.87,0,9.16,4.35,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-06,2025-01,2025-W02,Monday,171.72,34.34,0.0,137.38,9,11.9,15.7,0.91,1,11.54,15.26,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-07,2025-01,2025-W02,Tuesday,189.32,37.86,0.0,151.46,24,11.9,15.0,0.88,3,12.73,6.31,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-08,2025-01,2025-W02,Wednesday,123.89,24.78,0.0,99.11,13,7.8,9.9,0.79,2,12.71,7.62,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-09,2025-01,2025-W02,Thursday,228.9,45.78,0.0,183.12,13,10.5,14.1,0.77,2,17.44,14.09,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-10,2025-01,2025-W02,Friday,260.86,52.17,0.0,208.69,23,8.8,11.3,0.74,0,23.71,9.07,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-11,2025-01,2025-W02,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-12,2025-01,2025-W02,Sunday,258.79,51.76,0.0,207.03,8,11.3,12.5,0.74,3,18.32,25.88,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-13,2025-01,2025-W03,Monday,195.99,39.2,0.0,156.79,18,7.4,9.1,0.96,3,21.19,8.71,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-14,2025-01,2025-W03,Tuesday,177.95,35.59,0.0,142.36,14,11.6,12.4,0.72,1,12.27,10.17,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-15,2025-01,2025-W03,Wednesday,214.75,42.95,0.0,171.8,12,7.3,8.2,0.92,0,23.53,14.32,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-16,2025-01,2025-W03,Thursday,183.51,36.7,0.0,146.81,22,11.2,15.1,0.94,2,13.11,6.67,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-17,2025-01,2025-W03,Friday,108.93,21.79,0.0,87.14,23,11.2,12.5,0.78,2,7.78,3.79,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-18,2025-01,2025-W03,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-19,2025-01,2025-W03,Sunday,228.36,45.67,18.69,201.38,13,6.6,7.4,0.93,1,30.51,15.49,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-20,2025-01,2025-W04,Monday,157.32,31.46,0.0,125.86,17,8.0,9.9,0.82,0,15.73,7.4,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-21,2025-01,2025-W04,Tuesday,118.58,23.72,8.0,102.86,24,7.9,10.3,0.79,1,13.02,4.29,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-22,2025-01,2025-W04,Wednesday,226.09,45.22,0.0,180.87,10,11.9,15.8,0.82,0,15.2,18.09,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-23,2025-01,2025-W04,Thursday,116.71,23.34,4.4,97.77,23,11.5,15.2,0.79,2,8.5,4.25,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-24,2025-01,2025-W04,Friday,233.76,46.75,0.0,187.01,20,7.8,8.8,0.91,0,23.98,9.35,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-25,2025-01,2025-W04,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-26,2025-01,2025-W04,Sunday,151.53,30.31,0.0,121.22,16,7.9,8.6,0.86,0,15.34,7.58,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-27,2025-01,2025-W05,Monday,202.21,40.44,13.1,174.87,9,11.4,14.0,0.79,3,15.34,19.43,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-28,2025-01,2025-W05,Tuesday,113.1,22.62,5.31,95.79,18,9.1,12.1,0.73,3,10.53,5.32,SGD,False,Lunar New Year,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-29,2025-01,2025-W05,Wednesday,132.91,26.58,11.56,117.89,23,9.4,10.0,0.75,1,12.54,5.13,SGD,False,Lunar New Year,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-30,2025-01,2025-W05,Thursday,167.6,33.52,6.41,140.49,15,8.3,10.0,0.83,1,16.93,9.37,SGD,False,Lunar New Year,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-01-31,2025-01,2025-W05,Friday,203.55,40.71,0.0,162.84,19,8.0,9.4,0.89,3,20.36,8.57,SGD,False,Lunar New Year,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-01,2025-02,2025-W05,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,Lunar New Year,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-02,2025-02,2025-W05,Sunday,185.57,37.11,0.0,148.46,19,7.3,9.0,0.78,1,20.34,7.81,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-03,2025-02,2025-W06,Monday,195.15,39.03,0.0,156.12,12,6.8,7.8,0.87,1,22.96,13.01,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-04,2025-02,2025-W06,Tuesday,180.17,36.03,14.75,158.89,23,8.2,10.5,0.94,0,19.38,6.91,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-05,2025-02,2025-W06,Wednesday,171.52,34.3,7.16,144.38,14,7.7,10.2,0.82,0,18.75,10.31,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-06,2025-02,2025-W06,Thursday,192.44,38.49,13.76,167.71,13,6.2,7.6,0.72,0,27.05,12.9,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-07,2025-02,2025-W06,Friday,211.71,42.34,0.0,169.37,11,12.0,12.7,0.93,3,14.11,15.4,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-08,2025-02,2025-W06,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-09,2025-02,2025-W06,Sunday,239.4,47.88,0.0,191.52,9,6.8,7.6,0.94,3,28.16,21.28,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-10,2025-02,2025-W07,Monday,183.6,36.72,9.47,156.35,21,9.5,12.0,0.91,0,16.46,7.45,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-11,2025-02,2025-W07,Tuesday,224.53,44.91,0.0,179.62,8,6.2,8.4,0.85,3,28.97,22.45,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-12,2025-02,2025-W07,Wednesday,177.92,35.58,0.0,142.34,24,11.6,14.2,0.95,1,12.27,5.93,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-13,2025-02,2025-W07,Thursday,202.18,40.44,8.54,170.28,10,6.4,7.5,0.83,1,26.61,17.03,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-14,2025-02,2025-W07,Friday,227.7,45.54,0.0,182.16,10,7.6,9.0,0.91,2,23.97,18.22,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-15,2025-02,2025-W07,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-16,2025-02,2025-W07,Sunday,263.18,52.64,0.0,210.54,18,9.2,10.4,0.92,3,22.88,11.7,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-17,2025-02,2025-W08,Monday,163.78,32.76,0.0,131.02,22,8.2,8.8,0.81,0,15.98,5.96,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-18,2025-02,2025-W08,Tuesday,164.79,32.96,0.0,131.83,10,6.1,8.0,0.94,3,21.61,13.18,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-19,2025-02,2025-W08,Wednesday,204.49,40.9,7.92,171.51,16,8.7,10.1,0.96,1,19.71,10.72,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-20,2025-02,2025-W08,Thursday,236.49,47.3,0.0,189.19,9,11.5,14.0,0.94,1,16.45,21.02,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-21,2025-02,2025-W08,Friday,262.85,52.57,0.0,210.28,18,7.3,8.2,0.82,3,28.81,11.68,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-22,2025-02,2025-W08,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-23,2025-02,2025-W08,Sunday,182.31,36.46,0.0,145.85,24,6.2,7.3,0.88,3,23.52,6.08,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-24,2025-02,2025-W09,Monday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-25,2025-02,2025-W09,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-26,2025-02,2025-W09,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-27,2025-02,2025-W09,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-02-28,2025-02,2025-W09,Friday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-01,2025-03,2025-W09,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-02,2025-03,2025-W09,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-03,2025-03,2025-W10,Monday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-04,2025-03,2025-W10,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-05,2025-03,2025-W10,Wednesday,195.4,39.08,0.0,156.32,24,7.2,8.4,0.88,2,21.71,6.51,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-06,2025-03,2025-W10,Thursday,236.15,47.23,15.93,204.85,19,6.8,8.9,0.82,1,30.12,10.78,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-07,2025-03,2025-W10,Friday,278.43,55.69,0.0,222.74,19,7.2,8.3,0.88,1,30.94,11.72,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-08,2025-03,2025-W10,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-09,2025-03,2025-W10,Sunday,242.1,48.42,0.0,193.68,16,10.7,13.1,0.74,2,18.1,12.11,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-10,2025-03,2025-W11,Monday,202.0,40.4,0.0,161.6,20,8.0,9.3,0.75,3,20.2,8.08,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-11,2025-03,2025-W11,Tuesday,161.95,32.39,0.0,129.56,15,7.7,9.4,0.95,0,16.83,8.64,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-12,2025-03,2025-W11,Wednesday,216.98,43.4,0.0,173.58,15,8.0,10.0,0.96,2,21.7,11.57,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-13,2025-03,2025-W11,Thursday,110.09,22.02,0.0,88.07,24,7.7,9.9,0.91,1,11.44,3.67,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-14,2025-03,2025-W11,Friday,288.22,57.64,0.0,230.58,19,11.4,13.6,0.9,1,20.23,12.14,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-15,2025-03,2025-W11,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-16,2025-03,2025-W11,Sunday,232.01,46.4,18.27,203.88,16,7.2,8.7,0.77,0,28.32,12.74,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-17,2025-03,2025-W12,Monday,177.79,35.56,10.71,152.94,22,7.5,9.6,0.86,3,20.39,6.95,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-18,2025-03,2025-W12,Tuesday,197.39,39.48,0.0,157.91,18,9.4,11.1,0.81,2,16.8,8.77,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-19,2025-03,2025-W12,Wednesday,224.46,44.89,14.68,194.25,16,6.1,8.1,0.82,2,31.84,12.14,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-20,2025-03,2025-W12,Thursday,238.35,47.67,0.0,190.68,9,8.3,9.9,0.73,3,22.97,21.19,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-21,2025-03,2025-W12,Friday,284.01,56.8,18.49,245.7,11,8.4,9.5,0.73,1,29.25,22.34,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-22,2025-03,2025-W12,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-23,2025-03,2025-W12,Sunday,189.87,37.97,9.99,161.89,13,10.6,14.1,0.96,2,15.27,12.45,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-24,2025-03,2025-W13,Monday,192.26,38.45,0.0,153.81,8,7.8,10.4,0.84,3,19.72,19.23,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-25,2025-03,2025-W13,Tuesday,201.65,40.33,0.0,161.32,23,7.2,8.1,0.76,2,22.41,7.01,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-26,2025-03,2025-W13,Wednesday,165.57,33.11,6.1,138.56,18,10.0,12.0,0.91,2,13.86,7.7,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-27,2025-03,2025-W13,Thursday,117.71,23.54,0.0,94.17,20,8.5,9.7,0.77,0,11.08,4.71,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-28,2025-03,2025-W13,Friday,248.22,49.64,0.0,198.58,13,7.5,8.3,0.92,3,26.48,15.28,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-29,2025-03,2025-W13,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-30,2025-03,2025-W13,Sunday,178.7,35.74,0.0,142.96,14,11.5,14.8,0.78,0,12.43,10.21,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-03-31,2025-03,2025-W14,Monday,184.11,36.82,12.57,159.86,8,7.9,9.5,0.93,0,20.24,19.98,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-01,2025-04,2025-W14,Tuesday,225.32,45.06,0.0,180.26,8,8.2,9.5,0.82,0,21.98,22.53,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-02,2025-04,2025-W14,Wednesday,214.79,42.96,0.0,171.83,20,10.7,11.9,0.82,2,16.06,8.59,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-03,2025-04,2025-W14,Thursday,113.59,22.72,5.16,96.03,9,8.9,10.3,0.73,1,10.79,10.67,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-04,2025-04,2025-W14,Friday,273.29,54.66,0.0,218.63,15,7.6,9.5,0.82,3,28.77,14.58,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-05,2025-04,2025-W14,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-06,2025-04,2025-W14,Sunday,221.31,44.26,0.0,177.05,12,6.4,7.4,0.85,1,27.66,14.75,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-07,2025-04,2025-W15,Monday,150.79,30.16,7.96,128.59,12,10.4,12.6,0.77,3,12.36,10.72,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-08,2025-04,2025-W15,Tuesday,211.93,42.39,0.0,169.54,20,6.9,9.3,0.76,2,24.57,8.48,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-09,2025-04,2025-W15,Wednesday,201.3,40.26,0.0,161.04,13,11.3,13.0,0.73,1,14.25,12.39,SGD,False,,
drv_mei_sg_11,Mei Lin Tan,firefighter,M,2025-04-10,2025-04,2025-W15,Thursday,186.08,37.22,12.59,161.45,23,10.8,13.0,0.77,3,14.95,7.02,SGD,False,,
